id_venta,isbn,titulo,autor,categoria,precio_eur,cantidad,edad_cliente,genero_cliente,fecha_venta,formato,canal_venta,tienda,metodo_pago,valoracion_cliente
V001843,978-9-38864-107-1,James y el melocotón gigante,Roald Dahl,Infantil,11.45,1,5,Prefiere no decir,2023-02-17,Kindle,Online,Tienda Online,Bizum,4
V001844,978-8-79514-100-9,La chica en la telaraña,David Lagercrantz,Thriller,16.11,1,45,No binario,2023-02-02,Kindle,Online,Tienda Online,Tarjeta,1
V001845,978-1-42591-296-3,Frankenstein,Mary Shelley,Terror,11.9,2,74,Masculino,2023-06-03,Tapa dura,Online,Tienda Online,Tarjeta,5
V001846,978-4-10851-877-2,El nombre del viento,Patrick Rothfuss,Fantasía,23.0,2,57,Femenino,2024-09-15,Tapa dura,Online,Tienda Online,PayPal,4
V001847,978-8-68800-243-6,El extranjero,Albert Camus,Clásico,11.61,1,24,Masculino,2023-02-27,Kindle,Online,Tienda Online,Tarjeta,4
V001848,978-7-30289-294-4,Nada,Carmen Laforet,Clásico,11.12,1,59,Prefiere no decir,2025-02-15,Bolsillo,Online,Tienda Online,Transferencia,5
V001849,978-8-27342-840-9,Stardust,Neil Gaiman,Fantasía,15.9,2,23,No binario,2024-05-20,Tapa dura,Física,Librería Barcelona Gòtic,Efectivo,5
V001850,978-3-76237-716-0,Fahrenheit 451,Ray Bradbury,Ciencia Ficción,13.9,1,28,Femenino,2025-06-22,Bolsillo,Online,Tienda Online,Efectivo,5
V001851,978-9-44671-926-0,El Hobbit,J.R.R. Tolkien,Fantasía,16.9,1,32,Femenino,2025-04-11,Kindle,Online,Tienda Online,Tarjeta,5
V001852,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,12.9,1,42,Masculino,2024-09-08,Bolsillo,Online,Tienda Online,Bizum,4
V001853,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,11.61,2,37,Prefiere no decir,2025-12-08,Bolsillo,Online,Tienda Online,Tarjeta,
V001854,978-8-68800-243-6,El extranjero,Albert Camus,Clásico,10.96,1,58,Prefiere no decir,2023-10-14,Bolsillo,Física,Librería Sevilla Triana,PayPal,5
V001855,978-3-28131-621-7,El Aleph,Jorge Luis Borges,Clásico,12.51,1,40,Masculino,2025-12-18,Bolsillo,Online,Tienda Online,Efectivo,2
V001856,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,10.96,3,75,No binario,2024-08-14,Bolsillo,Online,Tienda Online,PayPal,5
V001857,978-3-28131-621-7,El Aleph,Jorge Luis Borges,Clásico,13.9,1,18,Prefiere no decir,2023-11-14,Bolsillo,Online,Tienda Online,Efectivo,5
V001858,978-6-94259-569-2,El juego del ángel,Carlos Ruiz Zafón,Ficción,18.5,2,47,No binario,2024-09-20,Kindle,Online,Tienda Online,Efectivo,4
V001859,978-8-33416-619-1,La chica del tren,Paula Hawkins,Thriller,16.7,1,65,Masculino,2025-06-07,Tapa dura,Física,Librería Gran Vía,Transferencia,5
V001860,978-7-30289-294-4,Nada,Carmen Laforet,Clásico,11.12,2,17,Masculino,2024-06-27,Tapa dura,Física,Librería Sevilla Triana,Tarjeta,4
V001861,978-0-62772-845-5,Drácula,Bram Stoker,Terror,11.61,1,48,Femenino,2023-07-22,Kindle,Online,Tienda Online,Transferencia,3
V001862,978-0-62772-845-5,Drácula,Bram Stoker,Terror,12.9,1,45,No binario,2025-03-05,Kindle,Online,Tienda Online,Tarjeta,3
V001863,978-3-99733-432-0,Don Quijote de la Mancha,Miguel de Cervantes,Clásico,17.91,1,43,Masculino,2023-07-22,Bolsillo,Física,Librería Gran Vía,Tarjeta,
V001864,978-3-39451-165-5,Matilda,Roald Dahl,Infantil,11.9,1,10,Prefiere no decir,2024-03-14,Tapa dura,Física,Librería Barcelona Gòtic,Tarjeta,2
V001865,978-6-54597-384-2,El temor de un hombre sabio,Patrick Rothfuss,Fantasía,24.9,1,60,No binario,2023-03-27,Bolsillo,Física,Librería Central Madrid,Bizum,5
V001866,978-8-44438-864-9,Rayuela,Julio Cortázar,Clásico,17.75,1,60,No binario,2025-07-27,Kindle,Online,Tienda Online,Tarjeta,5
V001867,978-8-79514-100-9,La chica en la telaraña,David Lagercrantz,Thriller,17.9,2,55,No binario,2025-01-14,Kindle,Online,Tienda Online,Tarjeta,5
V001868,978-7-30289-294-4,Nada,Carmen Laforet,Clásico,12.51,1,73,Masculino,2025-11-08,Tapa dura,Online,Tienda Online,Transferencia,4
V001869,978-6-34957-196-1,El resplandor,Stephen King,Terror,18.9,1,48,Prefiere no decir,2025-02-04,Tapa dura,Online,Tienda Online,Bizum,3
V001870,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,19.9,1,26,No binario,2023-08-18,Kindle,Online,Tienda Online,Efectivo,5
V001871,978-1-48469-545-2,Origen,Dan Brown,Thriller,20.89,1,25,Femenino,2023-11-22,Bolsillo,Online,Tienda Online,PayPal,3
V001872,978-1-13278-859-4,Cien años de soledad,Gabriel García Márquez,Ficción,19.84,1,17,Masculino,2024-12-10,Bolsillo,Física,Librería Central Madrid,PayPal,5
V001873,978-7-80284-227-6,El Señor de los Anillos,J.R.R. Tolkien,Fantasía,29.9,1,50,Masculino,2025-11-02,Tapa dura,Física,Librería Central Madrid,Efectivo,3
V001874,978-3-85880-708-0,Persépolis,Marjane Satrapi,Cómic,15.9,2,24,Masculino,2023-06-21,Tapa dura,Física,Librería Sevilla Triana,Tarjeta,1
V001875,978-3-84364-180-1,21 lecciones para el siglo XXI,Yuval Noah Harari,Ensayo,19.9,1,18,Prefiere no decir,2023-08-11,Kindle,Online,Tienda Online,Transferencia,4
V001876,978-9-20745-529-9,Watchmen,Alan Moore,Cómic,24.09,1,35,Prefiere no decir,2023-04-15,Tapa dura,Online,Tienda Online,Efectivo,
V001877,978-6-86484-508-5,Ficciones,Jorge Luis Borges,Clásico,14.9,2,43,No binario,2024-02-05,Kindle,Online,Tienda Online,Efectivo,4
V001878,978-9-71953-348-7,It,Stephen King,Terror,25.19,1,42,Prefiere no decir,2023-10-03,Kindle,Online,Tienda Online,Tarjeta,4
V001879,978-4-97684-597-3,American Gods,Neil Gaiman,Fantasía,15.92,2,75,Femenino,2023-07-10,Kindle,Online,Tienda Online,Bizum,5
V001880,978-3-85880-708-0,Persépolis,Marjane Satrapi,Cómic,17.49,1,71,No binario,2023-07-30,Kindle,Online,Tienda Online,Tarjeta,5
V001881,978-3-31417-573-6,Ana Karenina,León Tolstói,Clásico,16.9,1,74,Masculino,2024-07-26,Tapa dura,Online,Tienda Online,PayPal,5
V001882,978-3-62565-160-2,El día que se perdió la cordura,Javier Castillo,Thriller,20.79,1,38,Masculino,2025-02-01,Kindle,Online,Tienda Online,Efectivo,4
V001883,978-1-40512-987-1,Los juegos del hambre,Suzanne Collins,Fantasía Juvenil,13.41,1,10,No binario,2023-06-03,Kindle,Online,Tienda Online,Tarjeta,4
V001884,978-3-62565-160-2,El día que se perdió la cordura,Javier Castillo,Thriller,18.9,1,28,Prefiere no decir,2024-06-06,Kindle,Online,Tienda Online,PayPal,4
V001885,978-3-84364-180-1,21 lecciones para el siglo XXI,Yuval Noah Harari,Ensayo,19.9,1,73,Femenino,2023-11-06,Tapa dura,Online,Tienda Online,Transferencia,4
V001886,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,24.9,1,41,Femenino,2025-08-10,Kindle,Online,Tienda Online,Tarjeta,4
V001887,978-6-46434-564-5,En llamas,Suzanne Collins,Fantasía Juvenil,14.9,1,12,Prefiere no decir,2025-07-22,Kindle,Online,Tienda Online,Bizum,4
V001888,978-4-93748-619-9,Perdida,Gillian Flynn,Thriller,17.32,1,28,Masculino,2025-08-16,Tapa dura,Online,Tienda Online,Tarjeta,2
V001889,978-7-80284-227-6,El Señor de los Anillos,J.R.R. Tolkien,Fantasía,32.89,1,37,Femenino,2023-05-06,Bolsillo,Física,Librería Central Madrid,PayPal,5
V001890,978-8-36062-833-8,Crónicas marcianas,Ray Bradbury,Ciencia Ficción,12.16,2,40,Femenino,2025-03-01,Tapa dura,Física,Librería Central Madrid,Transferencia,4
V001891,978-9-72493-614-8,El chef en casa,Jamie Oliver,Cocina,19.9,1,45,Prefiere no decir,2024-02-03,Kindle,Online,Tienda Online,Bizum,5
V001892,978-3-99733-432-0,Don Quijote de la Mancha,Miguel de Cervantes,Clásico,19.9,2,19,No binario,2023-03-17,Tapa dura,Online,Tienda Online,Transferencia,4
V001893,978-5-85674-296-1,Harry Potter y la cámara secreta,J.K. Rowling,Fantasía Juvenil,13.52,1,10,No binario,2025-08-09,Bolsillo,Online,Tienda Online,Tarjeta,4
V001894,978-8-27342-840-9,Stardust,Neil Gaiman,Fantasía,17.49,1,36,Prefiere no decir,2025-02-18,Tapa dura,Física,Librería Valencia Centro,Efectivo,3
V001895,978-8-79514-100-9,La chica en la telaraña,David Lagercrantz,Thriller,17.9,1,19,No binario,2023-11-12,Kindle,Online,Tienda Online,Efectivo,4
V001896,978-6-10282-499-4,Patria,Fernando Aramburu,Ficción,17.91,1,70,Masculino,2024-04-06,Kindle,Online,Tienda Online,Bizum,5
V001897,978-8-21395-704-6,1984,George Orwell,Ciencia Ficción,15.65,1,31,No binario,2024-10-06,Kindle,Online,Tienda Online,Tarjeta,4
V001898,978-3-85880-708-0,Persépolis,Marjane Satrapi,Cómic,16.7,1,39,Prefiere no decir,2025-07-07,Kindle,Online,Tienda Online,Bizum,
V001899,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,21.89,1,73,Prefiere no decir,2024-05-16,Kindle,Online,Tienda Online,Bizum,4
V001900,978-3-39256-242-1,El amor en los tiempos del cólera,Gabriel García Márquez,Ficción,15.75,1,21,Masculino,2025-04-12,Bolsillo,Física,Librería Valencia Centro,Bizum,1
V001901,978-3-85880-708-0,Persépolis,Marjane Satrapi,Cómic,15.9,1,45,No binario,2023-02-09,Kindle,Online,Tienda Online,PayPal,4
V001902,978-3-39256-242-1,El amor en los tiempos del cólera,Gabriel García Márquez,Ficción,14.0,1,70,Masculino,2023-04-06,Tapa dura,Online,Tienda Online,Tarjeta,5
V001903,978-0-40007-169-0,El Principito ilustrado,Antoine de Saint-Exupéry,Infantil,15.9,2,7,Masculino,2023-02-28,Tapa dura,Online,Tienda Online,PayPal,4
V001904,978-9-20745-529-9,Watchmen,Alan Moore,Cómic,17.52,1,42,Prefiere no decir,2023-04-29,Kindle,Online,Tienda Online,Bizum,4
V001905,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,10.32,1,65,Prefiere no decir,2024-03-30,Kindle,Online,Tienda Online,PayPal,5
V001906,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,19.9,2,39,Femenino,2023-11-12,Bolsillo,Online,Tienda Online,Tarjeta,1
V001907,978-9-20745-529-9,Watchmen,Alan Moore,Cómic,23.0,1,41,Masculino,2025-06-27,Tapa dura,Online,Tienda Online,Tarjeta,5
V001908,978-5-19287-626-3,Coraline,Neil Gaiman,Fantasía Juvenil,11.12,1,11,No binario,2023-04-23,Bolsillo,Online,Tienda Online,Transferencia,
V001909,978-3-62923-222-9,El gen egoísta,Richard Dawkins,Ciencia,19.69,2,57,No binario,2023-12-23,Kindle,Online,Tienda Online,Transferencia,4
V001910,978-8-27342-840-9,Stardust,Neil Gaiman,Fantasía,13.52,2,43,No binario,2023-04-28,Kindle,Online,Tienda Online,Transferencia,4
V001911,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,24.9,1,71,Prefiere no decir,2023-03-30,Bolsillo,Online,Tienda Online,Transferencia,4
V001912,978-3-84364-180-1,21 lecciones para el siglo XXI,Yuval Noah Harari,Ensayo,19.9,1,52,No binario,2024-10-15,Bolsillo,Física,Librería Valencia Centro,PayPal,5
V001913,978-5-85674-296-1,Harry Potter y la cámara secreta,J.K. Rowling,Fantasía Juvenil,17.49,1,12,Masculino,2024-02-20,Kindle,Online,Tienda Online,Transferencia,4
V001914,978-1-40512-987-1,Los juegos del hambre,Suzanne Collins,Fantasía Juvenil,12.66,1,12,No binario,2024-04-09,Bolsillo,Física,Librería Central Madrid,Efectivo,4
V001915,978-1-48469-545-2,Origen,Dan Brown,Thriller,17.91,1,44,Masculino,2024-07-18,Kindle,Online,Tienda Online,PayPal,4
V001916,978-0-87110-667-3,Charlie y la fábrica de chocolate,Roald Dahl,Infantil,12.5,2,10,Masculino,2024-06-13,Bolsillo,Física,Librería Barcelona Gòtic,Efectivo,
V001917,978-1-68082-927-8,Náuseas,Jean-Paul Sartre,Clásico,15.29,1,63,Femenino,2025-03-06,Tapa dura,Física,Librería Barcelona Gòtic,PayPal,5
V001918,978-8-11504-796-1,El código Da Vinci,Dan Brown,Thriller,14.36,2,25,Femenino,2024-08-27,Tapa dura,Online,Tienda Online,PayPal,3
V001919,978-6-56438-533-6,Misery,Stephen King,Terror,13.52,2,46,No binario,2024-07-14,Tapa dura,Física,Librería Sevilla Triana,Bizum,4
V001920,978-8-33416-619-1,La chica del tren,Paula Hawkins,Thriller,16.7,2,54,Femenino,2025-02-27,Kindle,Online,Tienda Online,Tarjeta,1
V001921,978-7-10425-839-4,El paciente silencioso,Alex Michaelides,Thriller,16.11,1,61,Masculino,2025-05-03,Bolsillo,Online,Tienda Online,Transferencia,4
V001922,978-8-21395-704-6,1984,George Orwell,Ciencia Ficción,14.9,3,74,Prefiere no decir,2024-08-05,Tapa dura,Física,Librería Central Madrid,Transferencia,2
V001923,978-4-93748-619-9,Perdida,Gillian Flynn,Thriller,14.03,2,30,Masculino,2025-12-04,Bolsillo,Física,Librería Sevilla Triana,Efectivo,4
V001924,978-8-11504-796-1,El código Da Vinci,Dan Brown,Thriller,17.75,2,24,Femenino,2024-02-01,Kindle,Online,Tienda Online,PayPal,5
V001925,978-7-77839-562-1,El principito,Antoine de Saint-Exupéry,Infantil,9.9,2,5,Femenino,2023-05-10,Kindle,Online,Tienda Online,PayPal,4
V001926,978-2-17455-620-1,Cosmos,Carl Sagan,Ciencia,19.84,2,71,Prefiere no decir,2023-04-27,Kindle,Online,Tienda Online,PayPal,
V001927,978-9-78522-423-4,Maus,Art Spiegelman,Cómic,18.59,1,19,Masculino,2023-11-01,Tapa dura,Online,Tienda Online,Bizum,5
V001928,978-6-34957-196-1,El resplandor,Stephen King,Terror,20.79,1,67,Femenino,2023-10-06,Bolsillo,Física,Librería Sevilla Triana,PayPal,5
V001929,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,13.55,1,34,No binario,2024-08-06,Kindle,Online,Tienda Online,Tarjeta,5
V001930,978-9-71953-348-7,It,Stephen King,Terror,20.61,1,75,Masculino,2025-08-06,Bolsillo,Online,Tienda Online,PayPal,5
V001931,978-0-87110-667-3,Charlie y la fábrica de chocolate,Roald Dahl,Infantil,10.71,2,8,No binario,2023-07-03,Bolsillo,Física,Librería Sevilla Triana,Transferencia,5
V001932,978-9-71348-641-4,Veinte poemas de amor,Pablo Neruda,Poesía,8.42,1,73,Femenino,2025-10-02,Bolsillo,Física,Librería Gran Vía,Bizum,4
V001933,978-9-71348-641-4,Veinte poemas de amor,Pablo Neruda,Poesía,9.9,1,70,Prefiere no decir,2024-03-04,Kindle,Online,Tienda Online,Transferencia,5
V001934,978-3-31417-573-6,Ana Karenina,León Tolstói,Clásico,16.9,2,55,Masculino,2024-10-28,Kindle,Online,Tienda Online,Transferencia,5
V001935,978-7-77839-562-1,El principito,Antoine de Saint-Exupéry,Infantil,9.9,1,6,No binario,2024-01-13,Kindle,Online,Tienda Online,Tarjeta,5
V001936,978-3-50857-508-5,Piense y hágase rico,Napoleon Hill,Finanzas,15.29,1,42,Masculino,2025-01-03,Bolsillo,Online,Tienda Online,Transferencia,5
V001937,978-3-99733-432-0,Don Quijote de la Mancha,Miguel de Cervantes,Clásico,19.9,1,34,Femenino,2025-07-21,Bolsillo,Online,Tienda Online,Transferencia,4
V001938,978-3-62565-160-2,El día que se perdió la cordura,Javier Castillo,Thriller,16.06,1,19,Prefiere no decir,2023-12-13,Bolsillo,Física,Librería Barcelona Gòtic,Transferencia,4
V001939,978-2-17455-620-1,Cosmos,Carl Sagan,Ciencia,18.9,2,31,Masculino,2023-01-30,Tapa dura,Online,Tienda Online,PayPal,3
V001940,978-1-42591-296-3,Frankenstein,Mary Shelley,Terror,12.5,2,70,Masculino,2024-08-25,Tapa dura,Física,Librería Central Madrid,Tarjeta,5
V001941,978-7-17100-789-1,Carrie,Stephen King,Terror,14.9,1,64,Prefiere no decir,2024-01-27,Kindle,Online,Tienda Online,Transferencia,4
V001942,978-7-77839-562-1,El principito,Antoine de Saint-Exupéry,Infantil,9.9,2,10,No binario,2024-06-29,Kindle,Online,Tienda Online,Transferencia,5
V001943,978-6-54597-384-2,El temor de un hombre sabio,Patrick Rothfuss,Fantasía,27.39,2,41,Femenino,2025-12-10,Bolsillo,Física,Librería Gran Vía,Transferencia,5
V001944,978-8-44438-864-9,Rayuela,Julio Cortázar,Clásico,17.75,1,67,No binario,2023-08-21,Bolsillo,Online,Tienda Online,Efectivo,5
V001945,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,24.9,1,23,No binario,2025-06-07,Kindle,Online,Tienda Online,Bizum,3
V001946,978-3-99733-432-0,Don Quijote de la Mancha,Miguel de Cervantes,Clásico,19.9,3,44,Prefiere no decir,2023-02-27,Bolsillo,Online,Tienda Online,Transferencia,5
V001947,978-3-62923-222-9,El gen egoísta,Richard Dawkins,Ciencia,17.9,3,65,Prefiere no decir,2025-07-25,Kindle,Online,Tienda Online,Efectivo,1
V001948,978-9-71953-348-7,It,Stephen King,Terror,22.9,1,42,Femenino,2024-06-23,Bolsillo,Física,Librería Valencia Centro,Transferencia,3
V001949,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,24.9,1,43,Prefiere no decir,2024-02-25,Tapa dura,Física,Librería Central Madrid,Transferencia,4
V001950,978-7-80284-227-6,El Señor de los Anillos,J.R.R. Tolkien,Fantasía,32.89,2,28,Masculino,2024-11-21,Kindle,Online,Tienda Online,Transferencia,5
V001951,978-2-46509-573-3,La peste,Albert Camus,Clásico,14.9,2,58,No binario,2023-09-26,Bolsillo,Online,Tienda Online,Efectivo,5
V001952,978-3-28131-621-7,El Aleph,Jorge Luis Borges,Clásico,13.9,2,16,Prefiere no decir,2023-11-03,Kindle,Online,Tienda Online,Efectivo,5
V001953,978-3-97782-833-5,V de Vendetta,Alan Moore,Cómic,15.12,1,70,Femenino,2025-12-30,Bolsillo,Física,Librería Gran Vía,Bizum,5
V001954,978-3-84364-180-1,21 lecciones para el siglo XXI,Yuval Noah Harari,Ensayo,19.9,1,26,No binario,2023-02-02,Tapa dura,Física,Librería Sevilla Triana,Transferencia,5
V001955,978-5-85674-296-1,Harry Potter y la cámara secreta,J.K. Rowling,Fantasía Juvenil,15.9,1,18,Femenino,2025-07-08,Kindle,Online,Tienda Online,Tarjeta,5
V001956,978-3-39451-165-5,Matilda,Roald Dahl,Infantil,13.09,1,6,Prefiere no decir,2025-01-11,Bolsillo,Física,Librería Gran Vía,Bizum,5
V001957,978-9-93227-275-8,Los hermanos Karamázov,Fiódor Dostoyevski,Clásico,15.12,1,53,Masculino,2025-04-12,Tapa dura,Online,Tienda Online,Tarjeta,5
V001958,978-9-65461-316-8,"Padre rico, padre pobre",Robert Kiyosaki,Finanzas,16.9,1,53,Femenino,2025-06-09,Kindle,Online,Tienda Online,PayPal,4
V001959,978-6-45093-167-3,Paula,Isabel Allende,Biografía,15.9,2,72,Prefiere no decir,2023-02-01,Tapa dura,Online,Tienda Online,Transferencia,4
V001960,978-5-50306-345-0,Homo Deus,Yuval Noah Harari,Ensayo,17.52,1,43,Masculino,2024-05-15,Bolsillo,Física,Librería Gran Vía,Efectivo,5
V001961,978-9-71348-641-4,Veinte poemas de amor,Pablo Neruda,Poesía,9.9,1,52,Femenino,2025-08-22,Kindle,Online,Tienda Online,Bizum,5
V001962,978-7-19071-878-8,El poder del ahora,Eckhart Tolle,Autoayuda,14.9,3,54,Femenino,2023-12-02,Kindle,Online,Tienda Online,Tarjeta,5
V001963,978-7-10425-839-4,El paciente silencioso,Alex Michaelides,Thriller,17.9,2,29,Masculino,2025-05-09,Bolsillo,Online,Tienda Online,Efectivo,3
V001964,978-9-38864-107-1,James y el melocotón gigante,Roald Dahl,Infantil,11.99,1,11,Masculino,2023-07-15,Bolsillo,Física,Librería Gran Vía,Efectivo,5
V001965,978-0-13905-195-3,Rebelión en la granja,George Orwell,Ficción,12.5,1,32,Prefiere no decir,2023-10-29,Tapa dura,Física,Librería Gran Vía,Tarjeta,3
V001966,978-9-38864-107-1,James y el melocotón gigante,Roald Dahl,Infantil,9.27,1,6,Femenino,2023-08-01,Tapa dura,Online,Tienda Online,Bizum,5
V001967,978-6-34957-196-1,El resplandor,Stephen King,Terror,18.9,1,74,No binario,2025-03-07,Tapa dura,Física,Librería Valencia Centro,Transferencia,5
V001968,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,21.89,1,36,Masculino,2024-11-08,Kindle,Online,Tienda Online,Efectivo,4
V001969,978-7-19071-878-8,El poder del ahora,Eckhart Tolle,Autoayuda,15.65,1,45,Masculino,2024-12-07,Kindle,Online,Tienda Online,PayPal,
V001970,978-5-74042-119-1,Sapiens,Yuval Noah Harari,Ensayo,21.9,1,33,No binario,2024-06-04,Kindle,Online,Tienda Online,PayPal,2
V001971,978-3-30032-482-2,Los hombres que no amaban a las mujeres,Stieg Larsson,Thriller,15.21,3,35,No binario,2024-01-26,Kindle,Online,Tienda Online,Transferencia,1
V001972,978-2-18981-709-1,Una breve historia del tiempo,Stephen Hawking,Ciencia,15.21,4,24,Masculino,2023-05-02,Tapa dura,Online,Tienda Online,Bizum,5
V001973,978-9-72493-614-8,El chef en casa,Jamie Oliver,Cocina,19.9,3,30,No binario,2023-12-23,Kindle,Online,Tienda Online,Efectivo,5
V001974,978-5-19287-626-3,Coraline,Neil Gaiman,Fantasía Juvenil,12.51,1,12,No binario,2025-08-17,Tapa dura,Online,Tienda Online,Efectivo,5
V001975,978-3-28131-621-7,El Aleph,Jorge Luis Borges,Clásico,12.51,1,68,Femenino,2025-06-07,Bolsillo,Online,Tienda Online,Transferencia,
V001976,978-6-94259-569-2,El juego del ángel,Carlos Ruiz Zafón,Ficción,16.65,1,33,Femenino,2023-07-28,Kindle,Online,Tienda Online,PayPal,4
V001977,978-7-77839-562-1,El principito,Antoine de Saint-Exupéry,Infantil,9.9,2,8,Prefiere no decir,2023-11-15,Kindle,Online,Tienda Online,Efectivo,5
V001978,978-3-62923-222-9,El gen egoísta,Richard Dawkins,Ciencia,19.69,1,16,No binario,2025-04-13,Bolsillo,Online,Tienda Online,Efectivo,4
V001979,978-4-28301-352-8,El prisionero del cielo,Carlos Ruiz Zafón,Ficción,16.11,2,32,Prefiere no decir,2025-08-17,Bolsillo,Física,Librería Central Madrid,Bizum,4
V001980,978-3-85880-708-0,Persépolis,Marjane Satrapi,Cómic,16.7,1,35,Masculino,2023-07-23,Bolsillo,Física,Librería Sevilla Triana,Efectivo,5
V001981,978-6-38893-559-9,Dune,Frank Herbert,Ciencia Ficción,22.9,1,56,Prefiere no decir,2024-07-20,Tapa dura,Online,Tienda Online,Efectivo,4
V001982,978-3-97782-833-5,V de Vendetta,Alan Moore,Cómic,20.79,1,47,Prefiere no decir,2025-01-01,Bolsillo,Online,Tienda Online,Efectivo,5
V001983,978-8-79514-100-9,La chica en la telaraña,David Lagercrantz,Thriller,18.79,2,59,Prefiere no decir,2024-12-14,Kindle,Online,Tienda Online,Transferencia,4
V001984,978-5-50306-345-0,Homo Deus,Yuval Noah Harari,Ensayo,21.9,1,19,No binario,2025-10-10,Bolsillo,Física,Librería Valencia Centro,PayPal,5
V001985,978-6-56438-533-6,Misery,Stephen King,Terror,16.9,1,73,Prefiere no decir,2023-04-24,Bolsillo,Online,Tienda Online,Bizum,5
V001986,978-2-92240-263-6,La casa de Bernarda Alba,Federico García Lorca,Teatro,9.9,1,44,Femenino,2025-10-04,Kindle,Online,Tienda Online,Bizum,4
V001987,978-1-13278-859-4,Cien años de soledad,Gabriel García Márquez,Ficción,18.9,1,61,No binario,2023-09-03,Kindle,Online,Tienda Online,Tarjeta,5
V001988,978-9-71953-348-7,It,Stephen King,Terror,22.9,1,33,Prefiere no decir,2023-03-20,Bolsillo,Física,Librería Gran Vía,Efectivo,2
V001989,978-4-97684-597-3,American Gods,Neil Gaiman,Fantasía,15.92,4,30,Masculino,2024-08-10,Bolsillo,Online,Tienda Online,Bizum,5
